lat,long
37.5949316,-120.95771
37.6143744,-98.4184224
37.6390972,-120.9968782
37.665978,-77.506374
37.6816468,-121.7692172
37.6871761,-97.330053
37.6871761,-97.330053
37.7030646,-85.8649408
37.7030646,-85.8649408
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.41942
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7749295,-122.4194155
37.7793901,-121.543234
37.7793901,-121.543234
37.7902037,-90.4311169
37.8043637,-122.2711137
37.8043637,-122.2711137
37.8043637,-122.2711137
37.8043637,-122.2711137
37.8043637,-122.2711137
37.8043637,-122.2711137
37.8043637,-122.2711137
37.8043637,-122.27111
37.8043637,-122.27111
37.8043637,-122.27111
37.8043637,-122.27111
37.8271784,-122.29131
37.8271784,-122.29131
37.8271784,-122.29131
37.8271784,-122.29131
37.8271784,-122.29131
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8271784,-122.2913078
37.8287218,-92.1053864
37.8393332,-84.270018
37.8393332,-84.2700179
37.8393332,-84.2700179
37.8393332,-84.2700179
37.8590937,-122.48525
37.8715926,-122.27275
37.8715926,-122.272747
37.8718992,-122.2585399
37.8815913,-121.91415
37.9100504,-89.2359165
37.9236194,-104.93027
37.9444882,-87.4052865
37.948544,-91.77153
37.9642529,-91.8318334
37.9642529,-91.831833
37.9642529,-91.831833
37.9642529,-91.831833
37.9715592,-87.5710898
37.9735346,-122.53109
37.9871454,-122.5888686
37.9969744,-79.8304152
38.0049214,-121.805789
38.0086043,-78.4531994
38.0193657,-122.13413
38.0293059,-78.4766781
38.0293059,-78.476678
38.0293059,-78.476678
38.0306511,-84.50397
38.0359765,-122.5655549
38.0405837,-84.5037164
38.0405837,-84.5037164
38.0405837,-84.5037164
38.0405837,-84.5037164
38.0405837,-84.5037164
38.0405837,-84.5037164
38.0405837,-84.503716
38.0472984,-84.705223
38.149576,-79.071696
38.204165,-77.607787
38.2526647,-85.758456
38.2526647,-85.7584557
38.2526647,-85.7584557
38.2526647,-85.7584557
38.253749,-78.458708
38.253749,-78.458708
38.2575517,-76.4620928
38.2775702,-85.737185
38.2975381,-122.28687
38.3497465,-122.52102
38.3497654,-81.6330613
38.3498195,-81.6326234
38.3498195,-81.632623
38.36833,-78.65722
38.403903,-96.181663
38.4220687,-77.4083086
38.440429,-122.71405
38.4454641,-121.8233
38.4729632,-77.996251
38.4805615,-102.78186
38.4852928,-78.951451
38.5024689,-122.26539
38.5083865,-90.3228941
38.5634635,-90.3869867
38.5767017,-92.1735164
38.5779555,-122.9888319
38.5815719,-121.4944
38.5815719,-121.4944
38.5815719,-121.4944
38.5815719,-121.4944
38.5815719,-121.4944
38.5815719,-121.4944
38.5815719,-121.4943996
38.5815719,-121.4943996
38.5815719,-121.4943996
38.5911751,-76.942367
38.5976262,-80.4549026
38.5997918,-90.4476789
38.6270025,-90.1994042
38.6270025,-90.1994042
38.6270025,-90.1994042
38.6270025,-90.1994042
38.6270025,-90.1994042
38.6270025,-90.1994042
38.6270025,-90.199404
38.6270025,-90.199404
38.6581722,-77.2497049
38.6753205,-91.769619
38.6779591,-121.1760583
38.6901134,-75.385473
38.7170349,-76.6007915
38.7481052,-121.2717
38.7521235,-121.28801
38.7849211,-76.8720961
38.8026097,-116.419389
38.8212889,-121.193
38.8338816,-104.8213634
38.8354621,-104.82298
38.8375215,-120.8958242
38.8375215,-120.8958242
38.8813958,-94.8191285
38.8816208,-77.090981
38.8816208,-77.090981
38.8816208,-77.090981
38.8816208,-77.0909809
38.8816208,-77.0909809
38.8816208,-77.0909809
38.8816208,-77.0909809
38.882334,-77.1710914
38.882334,-77.1710914
38.8880247,-121.01623
38.8897411,-94.5366379
38.902984,-76.9364691
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.036871
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9071923,-77.0368707
38.9108325,-75.52767
38.9108325,-75.52767
38.9108325,-75.5276699
38.9127897,-77.0423372
38.9244088,-94.730906
38.9250212,-94.68748
38.9293562,-77.221172
38.932307,-77.219392
38.9517053,-92.334072
38.9517053,-92.334072
38.9517053,-92.334072
38.9536174,-94.733571
38.9536174,-94.733571
38.9538212,-76.9949778
38.9586307,-77.357003
38.966673,-94.6169012
38.9716689,-95.2352501
38.9716689,-95.2352501
38.9716689,-95.2352501
38.9716689,-95.23525
38.9716689,-95.23525
38.9716689,-95.23525
38.9784453,-76.492183
38.9784453,-76.4921829
38.9784453,-76.4921829
38.9822282,-94.670792
38.984652,-77.0947092
38.984652,-77.094709
38.9906657,-77.026088
38.9906657,-77.026088
38.9906657,-77.026088
38.996055,-77.3045088
39.011902,-98.484247
39.011902,-98.484247
39.011902,-98.484247
39.011902,-98.484247
39.011902,-98.4842465
39.011902,-98.4842465
39.011902,-98.4842465
39.022807,-94.658108
39.022807,-94.658108
39.022807,-94.658108
39.022807,-94.658108
39.0398315,-76.9930319
39.0435446,-94.4192858
39.0457549,-76.6412712
39.0457549,-76.641271
39.0457549,-76.641271
39.0457549,-76.641271
39.0457549,-76.641271
39.0457549,-76.641271
39.0559992,-94.609433
39.0719988,-85.251904
39.0832176,-77.479364
39.0839973,-77.1527578
39.0992752,-76.848306
39.0997265,-94.578567
39.0997265,-94.578567
39.0997265,-94.578567
39.0997265,-94.5785667
39.0997265,-94.5785667
39.0997265,-94.5785667
39.0997265,-94.5785667
39.0997265,-94.5785667
39.1031182,-84.51202
39.1031182,-84.5120196
39.1031182,-84.5120196
39.1031182,-84.5120196
39.114053,-94.627464
39.114053,-94.6274636
39.132015,-76.805345
39.132015,-76.805345
39.132015,-76.805345
39.1434406,-77.2013705
39.1492746,-76.775249
39.158168,-75.524368
39.1637984,-119.7674
39.1637984,-119.7674
39.1640768,-86.51741
39.1731621,-77.27165
39.1910983,-106.81754
39.2103186,-92.1379539
39.2387164,-77.2794288
39.267849,-83.117478
39.2903848,-76.6121893
39.2903848,-76.6121893
39.2903848,-76.6121893
39.2903848,-76.6121893
39.2903848,-76.6121893
39.2903848,-76.6121893
39.2903848,-76.6121893
39.2903848,-76.612189
39.2903848,-76.612189
39.2903848,-76.612189
39.2903848,-76.612189
39.2939419,-76.6143517
39.298855,-84.521041
39.3209801,-111.09373
39.3209801,-111.09373
39.3209801,-111.09373
39.3218962,-76.505799
39.3321262,-84.417267
39.3995008,-84.5613355
39.449556,-75.7163207
39.453185,-85.661158
39.5156627,-77.0732748
39.5296329,-119.8138
39.536482,-104.89707
39.5500507,-105.78207
39.5500507,-105.78207
39.5500507,-105.78207
39.5500507,-105.78207
39.5500507,-105.78207
39.5500507,-105.7820674
39.5500507,-105.7820674
39.5500507,-105.7820674
39.5500507,-105.7820674
39.5500507,-105.7820674
39.5500507,-105.7820674
39.5500507,-105.7820674
39.5500507,-105.7820674
39.5753791,-76.9958149
39.6136578,-86.1066526
39.6172101,-104.9508141
39.6393943,-86.8628946
39.6528654,-78.7625185
39.673586,-84.2464216
39.6779504,-75.750611
39.6779504,-75.750611
39.6832814,-75.489845
39.7136754,-82.599329
39.7284944,-121.83748
39.729709,-121.840766
39.7392358,-104.99025
39.752136,-77.44211
39.755543,-105.2210997
39.7589478,-84.1916069
39.7606518,-84.164547
39.7628227,-86.3997167
39.7645091,-86.158492
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.768403,-86.158068
39.7817213,-89.6501481
39.7817213,-89.6501481
39.7817213,-89.6501481
39.7817213,-89.650148
39.8422093,-75.1969346
39.8422093,-75.1969346
39.8422093,-75.1969346
39.8422093,-75.1969346
39.8433853,-74.7107048
39.8466556,-82.812365
39.8560578,-74.978607
39.8680412,-104.9719243
39.9081741,-83.0221443
39.9164475,-77.9109874
39.9306677,-75.3201878
39.935814,-91.377249
39.942688,-105.81199
39.9470567,-75.2921301
39.9488737,-75.150023
39.94924,-76.743685
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.165222
39.9525839,-75.1652215
39.9525839,-75.1652215
39.9525839,-75.1652215
39.9525839,-75.1652215
39.9525839,-75.1652215
39.9525839,-75.1652215
39.9525839,-75.1652215
39.9525839,-75.1652215
39.9525839,-75.1652215
39.9537358,-74.197946
39.9537358,-74.197946
39.9600859,-75.240071
39.9606643,-75.605488
39.9611755,-82.9987942
39.9611755,-82.9987942
39.9611755,-82.9987942
39.9611755,-82.9987942
39.9611755,-82.9987942
39.9611755,-82.9987942
39.9611755,-82.998794
39.9652553,-74.311821
39.9868904,-75.400706
39.9936837,-81.7340168
39.9975414,-85.746644
39.9978764,-76.354127
40.005334,-86.1560009
40.0084456,-75.26046
40.0084456,-75.26046
40.0084456,-75.26046
40.0129951,-75.0668467
40.0149856,-105.27055
40.0333961,-83.158245
40.0378755,-76.3055144
40.0378755,-76.305514
40.0411536,-86.8744516
40.0415996,-75.36989
40.0466571,-76.1783739
40.0506453,-77.520265
40.0581205,-82.4012642
40.0583238,-74.4056612
40.0583238,-74.4056612
40.0583238,-74.4056612
40.0583238,-74.4056612
40.0583238,-74.4056612
40.0583238,-74.4056612
40.0583238,-74.4056612
40.0583238,-74.4056612
40.0583238,-74.4056612
40.0583238,-74.405661
40.0583238,-74.405661
40.0583238,-74.405661
40.0583238,-74.405661
40.0583238,-74.405661
40.0583238,-74.405661
40.0583238,-74.405661
40.0583238,-74.405661
40.0583238,-74.405661
40.0658191,-105.3666599
40.0688309,-75.309938
40.0931191,-83.017962
40.0992294,-83.114077
40.0994425,-74.932568
40.1105875,-88.2072697
40.1109277,-76.715801
40.1164204,-88.243383
40.124481,-87.6300207
40.1439985,-75.1157286
40.1625258,-75.0572011
40.1672068,-105.10193
40.1672068,-105.1019275
40.1998777,-122.20111
40.2449457,-75.6473773
40.2671941,-86.134902
40.2671941,-86.134902
40.2671941,-86.134902
40.2671941,-86.134902
40.2671941,-86.1349019
40.2671941,-86.1349019
40.2671941,-86.1349019
40.2671941,-86.1349019
40.2671941,-86.1349019
40.2671941,-86.1349019
40.2671941,-86.1349019
40.2677539,-74.540251
40.2731911,-76.886701
40.2731911,-76.8867008
40.2731911,-76.8867008
40.2731911,-76.8867008
40.2731911,-76.8867008
40.3025907,-74.511172
40.3084762,-89.7004215
40.311046,-111.733736
40.3169235,-111.71855
40.3337075,-75.6374083
40.3380949,-74.2687291
40.3768954,-111.79576
40.4167022,-86.875287
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4172871,-82.907123
40.4258686,-86.908066
40.4258686,-86.9080655
40.4258686,-86.9080655
40.4259915,-79.9667766
40.4272949,-78.3889024
40.4406248,-79.9958864
40.4406248,-79.9958864
40.4406248,-79.9958864
40.4406248,-79.995886
40.4406248,-79.995886
40.4406248,-79.995886
40.4406248,-79.995886
40.4406248,-79.995886
40.4406248,-79.995886
40.4522837,-79.982439
40.4862157,-74.4518188
40.4897866,-88.993649
40.5169767,-80.2213477
40.5206198,-81.474005
40.538026,-80.092601
40.5852602,-105.08442
40.5852602,-105.08442
40.5939636,-74.6049061
40.6084305,-75.4901833
40.6315843,-74.3656203
40.6331249,-89.3985283
40.6331249,-89.3985283
40.6331249,-89.3985283
40.6331249,-89.3985283
40.6331249,-89.398528
40.6331249,-89.398528
40.6331249,-89.398528
40.6331249,-89.398528
40.6345952,-74.181931
40.6367682,-74.90989
40.6409358,-74.383484
40.6659344,-73.488181
40.6677248,-111.93883
40.6764003,-73.812498
40.6781784,-73.944158
40.6781784,-73.944158
40.6781784,-73.944158
40.6781784,-73.944158
40.6781784,-73.944158
40.6781784,-73.944158
40.6781784,-73.944158
40.6781784,-73.9441579
40.6781784,-73.9441579
40.6781784,-73.9441579
40.6781784,-73.9441579
40.6781784,-73.9441579
40.6781784,-73.9441579
40.6781784,-73.9441579
40.6794072,-73.850728
40.6802639,-73.471809
40.6806563,-73.474291
40.6925712,-74.1095819
40.6936488,-89.588986
40.70533,-74.0146
40.7074909,-74.011276
40.7084692,-74.0105948
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.005973
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7127753,-74.0059728
40.7162692,-74.008632
40.720418,-73.986885
40.7206555,-73.4401232
40.723301,-74.0029883
40.7250986,-73.2453946
40.7263542,-73.986553
40.7282239,-73.794852
40.7282239,-73.7948516
40.7282239,-73.7948516
40.7282239,-73.7948516
40.7291207,-74.0077944
40.7312691,-73.982863
40.735657,-74.172367
40.7381306,-73.98292
40.738348,-74.169001
40.740375,-75.3096237
40.7421662,-73.995533
40.742551,-84.105226
40.7453369,-73.9992966
40.7544955,-73.9846334
40.7556561,-73.587627
40.7581722,-73.970379
40.7585569,-73.7654367
40.7607793,-111.8910474
40.7607793,-111.8910474
40.7649588,-73.982874
40.767323,-74.204868
40.7739051,-82.3688078
40.774716,-74.694929
40.7756184,-77.7924992
40.7769271,-73.873966
40.7830603,-73.971249
40.7830603,-73.971249
40.7830603,-73.971249
40.7830603,-73.971249
40.7830603,-73.9712488
40.7830603,-73.9712488
40.7830603,-73.9712488
40.787878,-74.3882072
40.789142,-73.134961
40.811327,-73.9617546
40.8256561,-73.6981858
40.8257625,-96.6851982
40.8257625,-96.6851982
40.8257625,-96.685198
40.8259007,-74.2090053
40.838337,-73.91826
40.8417082,-73.9393554
40.8428759,-73.292894
40.8447819,-73.864827
40.8447819,-73.864827
40.8447819,-73.864827
40.8447819,-73.8648268
40.875891,-81.4023356
40.9012101,-74.5143232
40.9039878,-74.118476
40.9039878,-74.118476
40.9167654,-74.171811
40.9253725,-74.2765441
40.9595279,-74.0626093
40.9906561,-74.032112
40.9933913,-73.8729625
41.0160293,-92.4083022
41.0160293,-92.4083022
41.04422,-83.649932
41.0534302,-73.538734
41.0748188,-73.7751326
41.079273,-85.1393513
41.079273,-85.1393513
41.079273,-85.139351
41.0814447,-81.5190053
41.1210115,-78.758326
41.143245,-81.8552196
41.1536674,-81.3578859
41.1536674,-81.3578859
41.1575566,-81.2420473
41.2033216,-77.194525
41.2033216,-77.194525
41.2033216,-77.194525
41.2033216,-77.194525
41.2033216,-77.194525
41.2033216,-77.194525
41.2033216,-77.194525
41.2033216,-77.194525
41.2033216,-77.194525
41.2033216,-77.194525
41.2033216,-77.1945247
41.2033216,-77.1945247
41.2033216,-77.1945247
41.2033216,-77.1945247
41.2033216,-77.1945247
41.223,-111.9738304
41.2272668,-85.8219345
41.2523634,-95.9979883
41.2523634,-95.9979883
41.2523634,-95.9979883
41.2523634,-95.997988
41.2523634,-95.997988
41.2523634,-95.997988
41.308274,-72.927884
41.308274,-72.927884
41.308274,-72.927884
41.308274,-72.9278835
41.3125552,-81.4401129
41.3141475,-75.2107149
41.3317606,-74.35682
41.3463716,-72.803155
41.3535161,-72.9254428
41.3934144,-71.9617688
41.400595,-92.919667
41.4086089,-75.6633639
41.408969,-75.662412
41.4141172,-73.3035651
41.485921,-73.050697
41.4872583,-72.0705982
41.4925374,-99.901813
41.49932,-81.694361
41.49932,-81.694361
41.49932,-81.694361
41.49932,-81.6943605
41.49932,-81.6943605
41.49932,-81.6943605
41.49932,-81.6943605
41.5048158,-73.9695832
41.5094771,-90.578748
41.5094771,-90.5787476
41.5581525,-73.0514965
41.5581525,-73.0514965
41.56085,-90.48344
41.5756728,-72.332005
41.5772115,-93.711332
41.5772115,-93.711332
41.6005448,-93.6091064
41.6005448,-93.609106
41.6005448,-93.609106
41.6005448,-93.609106
41.6032207,-73.087749
41.6032207,-73.087749
41.6032207,-73.087749
41.6032207,-73.087749
41.6032207,-73.087749
41.6032207,-73.087749
41.6032207,-73.087749
41.6114472,-90.5818204
41.618468,-72.105169
41.618468,-72.105169
41.618468,-72.105169
41.6262707,-79.6735841
41.6611277,-91.530168
41.6611277,-91.530168
41.6611277,-91.530168
41.6611277,-91.530168
41.6619927,-86.1586156
41.6619927,-86.1586156
41.6763545,-86.2519898
41.6763545,-86.2519898
41.6885978,-71.564208
41.7014912,-71.155045
41.7469749,-88.050341
41.7489203,-87.9183919
41.7508391,-88.153535
41.7605849,-88.3200715
41.7637111,-72.685093
41.7637111,-72.685093
41.7759301,-72.5215009
41.7792144,-83.568824
41.788109,-72.523787
41.8077115,-87.7602365
41.809751,-89.965119
41.8239203,-87.851725
41.8239891,-71.4128343
41.8239891,-71.4128343
41.8346154,-91.135302
41.8521268,-87.6202842
41.8525984,-72.643702
41.8780025,-93.097702
41.8780025,-93.097702
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.6297982
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8781136,-87.629798
41.8810644,-87.663045
41.8875281,-88.305353
41.8929529,-87.7615618
41.915911,-87.6663713
41.9209018,-73.961289
41.921774,-87.687761
41.9294736,-88.750365
41.934233,-88.774069
41.9403263,-85.0005215
41.944202,-71.972315
41.953173,-87.851265
41.9601644,-81.229853
41.9627392,-92.576753
41.9750287,-88.007291
41.9750287,-88.0072909
41.981532,-81.251883
42.0134038,-72.528298
42.0327234,-97.4137553
42.0584412,-70.178643
42.0963133,-111.8766173
42.1123529,-80.1274665
42.1275267,-87.8289548
42.1292241,-80.085059
42.1292241,-80.085059
42.1667072,-83.781608
42.167019,-76.8205119
42.2050383,-84.5527387
42.2142064,-83.149924
42.2625932,-71.8022934
42.2639098,-88.8442674
42.2711311,-89.0939952
42.2711311,-89.0939952
42.279286,-71.4161565
42.2808256,-83.743038
42.2832142,-71.1270268
42.3121109,-89.1705998
42.3149367,-83.036363
42.3180919,-84.020503
42.3211522,-85.179714
42.3222599,-83.176315
42.3265152,-122.8755949
42.3294776,-83.049196
42.331427,-83.045754
42.331427,-83.045754
42.331427,-83.045754
42.331427,-83.045754
42.331427,-83.0457538
42.331427,-83.0457538
42.331427,-83.0457538
42.3340959,-71.0663322
42.3340959,-71.066332
42.335961,-73.258821
42.3383697,-83.888555
42.3451195,-71.086292
42.3587999,-71.070739
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.0588801
42.3600825,-71.05888
42.3600825,-71.05888
42.3600825,-71.05888
42.3600825,-71.05888
42.3600825,-71.05888
42.3600825,-71.05888
42.3600825,-71.05888
42.3600825,-71.05888
42.3600825,-71.05888
42.3683353,-71.0824613
42.3709299,-71.1828321
42.3714253,-83.470213
42.3764852,-71.235611
42.3861485,-82.911859
42.3875968,-71.099497
42.4072107,-71.3824374
42.4072107,-71.3824374
42.4072107,-71.3824374
42.4072107,-71.3824374
42.4072107,-71.3824374
42.4072107,-71.3824374
42.4072107,-71.382437
42.4072107,-71.382437
42.4072107,-71.382437
42.4072107,-71.382437
42.422241,-88.6137101
42.4311464,-83.483269
42.4311464,-83.483269
42.4311464,-83.483269
42.4386349,-83.857633
42.4439614,-76.501881
42.4534492,-76.4735027
42.4605917,-83.134648
42.4667613,-71.111877
42.48059,-83.475491
42.4833315,-83.072066
42.4858692,-83.105203
42.492786,-92.3425775
42.4999942,-96.4003069
42.5030908,-83.183539
42.5278731,-70.9286609
42.5294773,-83.780221
42.5294773,-83.780221
42.5467012,-83.211319
42.5678534,-83.373339
42.571723,-70.875129
42.583645,-83.245488
42.5847425,-87.8211854
42.5847425,-87.821185
42.5868882,-82.919551
42.5921924,-83.336188
42.5950939,-71.016164
42.6072552,-83.929395
42.6315066,-83.750732
42.6525793,-73.756232
42.6525793,-73.756232
42.6592995,-83.485691
42.6651965,-82.928643
42.6791832,-70.8411558
42.6811436,-82.736862
42.7238165,-76.9297247
42.7261309,-87.7828523
42.7481821,-77.4146876
42.7598094,-73.7596911
42.7844752,-83.239661
42.7978061,-83.70495
42.8120578,-86.015865
42.8125913,-70.8772751
42.8500769,-106.32517
42.8864468,-78.878369
42.8864468,-78.878369
42.8864468,-78.878369
42.8864468,-78.878369
42.8864468,-78.8783689
42.8864468,-78.8783689
42.8864468,-78.8783689
42.8944955,-78.8682574
42.923565,-85.4726571
42.960727,-85.4954803
42.9633599,-85.6680863
42.9633599,-85.6680863
42.9633599,-85.6680863
42.9633599,-85.668086
42.9633599,-85.668086
42.9956397,-71.4547891
43.0125274,-83.687456
43.0166806,-88.007032
43.0402889,-76.139041
43.0481221,-76.1474244
43.0481221,-76.1474244
43.0481221,-76.147424
43.0481221,-76.147424
43.0481221,-76.147424
43.0481221,-76.147424
43.0630833,-83.851073
43.0730517,-89.4012302
43.0730517,-89.40123
43.0730517,-89.40123
43.0759678,-107.2902839
43.0759678,-107.29028
43.0828162,-79.074163
43.0831301,-73.7845651
43.0962143,-79.0377388
43.1012394,-76.2051486
43.106456,-76.2177046
43.1106071,-76.275798
43.1326734,-74.241409
43.16103,-77.610922
43.16103,-77.6109219
43.16103,-77.6109219
43.1938516,-71.5723953
43.1938516,-71.5723953
43.1938516,-71.572395
43.1938516,-71.572395
43.1938516,-71.572395
43.2233214,-90.291513
43.2557206,-79.8711024
43.2994285,-74.217933
43.3025423,-91.8086417
43.3243931,-71.636864
43.3347053,-90.3867928
43.4113604,-106.2800242
43.4113604,-106.28002
43.467517,-79.6876659
43.5445959,-96.7311034
43.5445959,-96.7311034
43.5445959,-96.731103
43.5549217,-80.264593
43.6086194,-86.363963
43.6187102,-116.21461
43.6422934,-72.251757
43.661471,-70.255326
43.665329,-79.384542
43.7206177,-71.3224107
