"","lon","lat"
"1887",150.550812,7.425554
"1888",-90.704279,35.8422967
"1889",-118.2436849,34.0522342
"1890",NA,NA
"1891",NA,NA
"1892",8.227512,46.818188
"1893",-118.2914872,33.9891116
"1894",-85.4726571,42.923565
"1895",-75.1652215,39.9525839
"1896",-93.3600034,44.9917149
"1897",-87.6986407,34.7650887
"1898",-95.7099399,37.2248982
"1899",-81.6943605,41.49932
"1900",NA,NA
"1901",NA,NA
"1902",-122.6764815,45.5230622
"1903",-81.6943605,41.49932
"1904",-0.1088108,51.1719439
"1905",NA,NA
"1906",NA,NA
"1907",NA,NA
"1908",NA,NA
"1909",-118.2436849,34.0522342
"1910",-74.0059728,40.7127753
"1911",-96.6851982,40.8257625
"1912",-122.2711137,37.8043637
"1913",-77.1710914,38.882334
"1914",-47.0625812,-22.9098833
"1915",-71.8022934,42.2625932
"1916",NA,NA
"1917",-71.3824374,42.4072107
"1918",36.8219462,-1.2920659
"1919",-3.073754,53.3727181
"1920",-74.072092,4.7109886
"1921",-88.7878678,43.7844397
"1922",NA,NA
"1923",-95.9979883,41.2523634
"1924",-114.3224548,34.483901
"1925",NA,NA
"1926",-110.3625658,46.8796822
"1927",NA,NA
"1928",-78.3889024,40.4272949
"1929",-87.3594528,36.5297706
"1930",-69.4454689,45.253783
"1931",NA,NA
"1932",-82.9987942,39.9611755
"1933",-99.133208,19.4326077
"1934",-94.1974352,36.354575
"1935",27.1382404,38.5183996
"1936",174.9193082,-41.1088201
"1937",-73.4401232,40.7206555
"1938",-71.0588801,42.3600825
"1939",NA,NA
"1940",-95.712891,37.09024
"1941",174.885971,-40.900557
"1942",-77.297508,18.109581
"1943",-88.0072909,41.9750287
"1944",-77.8907839,35.7273509
"1945",-101.8551665,33.5778631
"1946",80.771797,7.873054
"1947",-113.480964,53.477602
"1948",NA,NA
"1949",NA,NA
"1950",NA,NA
"1951",-82.9987942,39.9611755
"1952",-73.9695832,41.5048158
"1953",-118.2436849,34.0522342
"1954",-78.8783689,42.8864468
"1955",-66.9036063,10.4805937
"1956",NA,NA
"1957",NA,NA
"1958",-95.8243956,29.7857853
"1959",-122.272747,37.8715926
"1960",-85.7584557,38.2526647
"1961",-87.6297982,41.8781136
"1962",-74.0059728,40.7127753
"1963",-83.0457538,42.331427
"1964",-76.6143517,39.2939419
"1965",111.5300159,-7.6310587
"1966",-97.1031342,32.8365488
"1967",-122.3088165,47.4502499
"1968",-90.0489801,35.1495343
"1969",-95.712891,37.09024
"1970",NA,NA
"1971",-95.712891,37.09024
"1972",-74.4056612,40.0583238
"1973",-97.7430608,30.267153
"1974",-77.1527578,39.0839973
"1975",-82.9000751,32.1656221
"1976",174.885971,-40.900557
"1977",-81.7340168,39.9936837
"1978",-75.0668467,40.0129951
"1979",-95.2990915,32.359309
"1980",-122.4743184,37.501984
"1981",-104.9719243,39.8680412
"1982",NA,NA
"1983",-77.0368707,38.9071923
"1984",-117.9988026,33.6594835
"1985",-47.8821658,-15.7942287
"1986",-71.0588801,42.3600825
"1987",-2.3815684,57.2868723
"1988",-81.4625919,30.6696818
"1989",NA,NA
"1990",NA,NA
"1991",-78.6568942,37.4315734
"1992",12.4963655,41.9027835
"1993",NA,NA
"1994",-99.9018131,31.9685988
"1995",-84.3879824,33.7489954
"1996",-73.7845651,43.0831301
"1997",-117.1610838,32.715738
"1998",-117.1610838,32.715738
"1999",NA,NA
"2000",-119.4179324,36.778261
"2001",-89.1705998,42.3121109
"2002",-87.6663713,41.915911
"2003",-95.712891,37.09024
"2004",NA,NA
"2005",-100.3509665,44.3683156
"2006",-85.6023643,44.3148443
"2007",-44.0947303,-22.5077597
"2008",-77.1945247,41.2033216
"2009",-95.712891,37.09024
"2010",-99.9018131,31.9685988
"2011",-95.712891,37.09024
"2012",-77.0368707,38.9071923
"2013",-95.712891,37.09024
"2014",-95.3698028,29.7604267
"2015",-71.4128343,41.8239891
"2016",NA,NA
"2017",-119.4179324,36.778261
"2018",-69.4454689,45.253783
"2019",73.22068,3.202778
"2020",NA,NA
"2021",-105.1019275,40.1672068
"2022",NA,NA
"2023",NA,NA
"2024",-86.7816016,36.1626638
"2025",-95.3698028,29.7604267
"2026",-118.2436849,34.0522342
"2027",-77.0368707,38.9071923
"2028",-70.9286609,42.5278731
"2029",-102.3676431,31.8456816
"2030",-95.3698028,29.7604267
"2031",-71.2464591,46.7382265
"2032",NA,NA
"2033",-95.712891,37.09024
"2034",-81.0348144,34.0007104
"2035",NA,NA
"2036",-122.5210007,47.6248791
"2037",-72.5215009,41.7759301
"2038",-119.4179324,36.778261
"2039",-43.2086085,-22.8052385
"2040",NA,NA
"2041",NA,NA
"2042",NA,NA
"2043",NA,NA
"2044",NA,NA
"2045",NA,NA
"2046",NA,NA
"2047",NA,NA
"2048",NA,NA
"2049",NA,NA
"2050",NA,NA
"2051",NA,NA
"2052",NA,NA
"2053",NA,NA
"2054",NA,NA
"2055",NA,NA
"2056",NA,NA
"2057",NA,NA
"2058",NA,NA
"2059",NA,NA
"2060",NA,NA
"2061",NA,NA
"2062",NA,NA
"2063",NA,NA
"2064",NA,NA
"2065",NA,NA
"2066",NA,NA
"2067",NA,NA
"2068",NA,NA
"2069",NA,NA
"2070",NA,NA
"2071",NA,NA
"2072",NA,NA
"2073",NA,NA
"2074",NA,NA
"2075",NA,NA
"2076",NA,NA
"2077",NA,NA
"2078",NA,NA
"2079",NA,NA
"2080",NA,NA
"2081",NA,NA
"2082",NA,NA
"2083",NA,NA
"2084",NA,NA
"2085",NA,NA
"2086",NA,NA
"2087",NA,NA
"2088",NA,NA
"2089",NA,NA
"2090",NA,NA
"2091",NA,NA
"2092",NA,NA
"2093",NA,NA
"2094",NA,NA
"2095",NA,NA
"2096",NA,NA
"2097",NA,NA
"2098",NA,NA
"2099",NA,NA
"2100",NA,NA
"2101",NA,NA
"2102",NA,NA
"2103",NA,NA
"2104",NA,NA
"2105",NA,NA
"2106",NA,NA
"2107",NA,NA
"2108",NA,NA
"2109",NA,NA
"2110",NA,NA
"2111",NA,NA
"2112",NA,NA
"2113",NA,NA
"2114",NA,NA
"2115",NA,NA
"2116",NA,NA
"2117",NA,NA
"2118",NA,NA
"2119",NA,NA
"2120",NA,NA
"2121",NA,NA
"2122",NA,NA
"2123",NA,NA
"2124",NA,NA
"2125",NA,NA
"2126",NA,NA
"2127",NA,NA
"2128",NA,NA
"2129",NA,NA
"2130",NA,NA
"2131",NA,NA
"2132",NA,NA
"2133",NA,NA
"2134",NA,NA
"2135",NA,NA
"2136",NA,NA
"2137",NA,NA
"2138",NA,NA
"2139",NA,NA
"2140",NA,NA
"2141",NA,NA
"2142",NA,NA
"2143",NA,NA
"2144",NA,NA
"2145",NA,NA
"2146",NA,NA
"2147",NA,NA
"2148",NA,NA
"2149",NA,NA
"2150",NA,NA
"2151",NA,NA
"2152",NA,NA
"2153",NA,NA
"2154",NA,NA
"2155",NA,NA
"2156",NA,NA
"2157",NA,NA
"2158",NA,NA
"2159",NA,NA
"2160",NA,NA
"2161",NA,NA
"2162",NA,NA
"2163",NA,NA
"2164",NA,NA
"2165",NA,NA
"2166",NA,NA
"2167",NA,NA
"2168",NA,NA
"2169",NA,NA
"2170",NA,NA
"2171",NA,NA
"2172",NA,NA
"2173",NA,NA
"2174",NA,NA
"2175",NA,NA
"2176",NA,NA
"2177",NA,NA
"2178",NA,NA
"2179",NA,NA
"2180",NA,NA
"2181",NA,NA
"2182",NA,NA
"2183",NA,NA
"2184",NA,NA
"2185",NA,NA
"2186",NA,NA
"2187",NA,NA
"2188",NA,NA
"2189",NA,NA
"2190",NA,NA
"2191",NA,NA
"2192",NA,NA
"2193",NA,NA
"2194",NA,NA
"2195",NA,NA
"2196",NA,NA
"2197",NA,NA
"2198",NA,NA
"2199",NA,NA
"2200",NA,NA
"2201",NA,NA
"2202",NA,NA
"2203",NA,NA
"2204",NA,NA
"2205",NA,NA
"2206",NA,NA
"2207",NA,NA
"2208",NA,NA
"2209",NA,NA
"2210",NA,NA
"2211",NA,NA
"2212",NA,NA
"2213",NA,NA
"2214",NA,NA
"2215",NA,NA
"2216",NA,NA
"2217",NA,NA
"2218",NA,NA
"2219",NA,NA
"2220",NA,NA
"2221",NA,NA
"2222",NA,NA
"2223",NA,NA
"2224",NA,NA
"2225",NA,NA
"2226",NA,NA
"2227",NA,NA
"2228",NA,NA
"2229",NA,NA
"2230",NA,NA
"2231",NA,NA
"2232",NA,NA
"2233",NA,NA
"2234",NA,NA
"2235",NA,NA
"2236",NA,NA
"2237",NA,NA
"2238",NA,NA
"2239",NA,NA
"2240",NA,NA
"2241",NA,NA
"2242",NA,NA
"2243",NA,NA
"2244",NA,NA
"2245",NA,NA
"2246",NA,NA
"2247",NA,NA
"2248",NA,NA
"2249",NA,NA
"2250",NA,NA
"2251",NA,NA
"2252",NA,NA
"2253",NA,NA
"2254",NA,NA
"2255",NA,NA
"2256",NA,NA
"2257",NA,NA
"2258",NA,NA
"2259",NA,NA
"2260",NA,NA
"2261",NA,NA
"2262",NA,NA
"2263",NA,NA
"2264",NA,NA
"2265",NA,NA
"2266",NA,NA
"2267",NA,NA
"2268",NA,NA
"2269",NA,NA
"2270",NA,NA
"2271",NA,NA
"2272",NA,NA
"2273",NA,NA
"2274",NA,NA
"2275",NA,NA
"2276",NA,NA
"2277",NA,NA
"2278",NA,NA
"2279",NA,NA
"2280",NA,NA
"2281",NA,NA
"2282",NA,NA
"2283",NA,NA
"2284",NA,NA
"2285",NA,NA
"2286",NA,NA
"2287",NA,NA
"2288",NA,NA
"2289",NA,NA
"2290",NA,NA
"2291",NA,NA
"2292",NA,NA
"2293",NA,NA
"2294",NA,NA
"2295",NA,NA
"2296",NA,NA
"2297",NA,NA
"2298",NA,NA
"2299",NA,NA
"2300",NA,NA
"2301",NA,NA
"2302",NA,NA
"2303",NA,NA
"2304",NA,NA
"2305",NA,NA
"2306",NA,NA
"2307",NA,NA
"2308",NA,NA
"2309",NA,NA
"2310",NA,NA
"2311",NA,NA
"2312",NA,NA
"2313",NA,NA
"2314",NA,NA
"2315",NA,NA
"2316",NA,NA
"2317",NA,NA
"2318",NA,NA
"2319",NA,NA
"2320",NA,NA
"2321",NA,NA
"2322",NA,NA
"2323",NA,NA
"2324",NA,NA
"2325",NA,NA
"2326",NA,NA
"2327",NA,NA
"2328",NA,NA
"2329",NA,NA
"2330",NA,NA
"2331",NA,NA
"2332",NA,NA
"2333",NA,NA
"2334",NA,NA
"2335",NA,NA
"2336",NA,NA
"2337",NA,NA
"2338",NA,NA
"2339",NA,NA
"2340",NA,NA
"2341",NA,NA
"2342",NA,NA
"2343",NA,NA
"2344",NA,NA
"2345",NA,NA
"2346",NA,NA
"2347",NA,NA
"2348",NA,NA
"2349",NA,NA
"2350",NA,NA
"2351",NA,NA
"2352",NA,NA
"2353",NA,NA
"2354",NA,NA
"2355",NA,NA
"2356",NA,NA
"2357",NA,NA
"2358",NA,NA
"2359",NA,NA
"2360",NA,NA
"2361",NA,NA
"2362",NA,NA
"2363",NA,NA
"2364",NA,NA
"2365",NA,NA
"2366",NA,NA
"2367",NA,NA
"2368",NA,NA
"2369",NA,NA
"2370",NA,NA
"2371",NA,NA
